chrom	length	bases	mean	min	max
scaffold_1	2175785	6333655	2.91	0	214
scaffold_1_region	2175785	6333655	2.91	0	214
scaffold_2	1611863	4524550	2.81	0	48
scaffold_2_region	1611863	4524550	2.81	0	48
scaffold_3	1471132	4427779	3.01	0	73
scaffold_3_region	1471132	4427779	3.01	0	73
scaffold_4	1468900	4142979	2.82	0	24
scaffold_4_region	1468900	4142979	2.82	0	24
scaffold_5	1396382	3935396	2.82	0	22
scaffold_5_region	1396382	3935396	2.82	0	22
scaffold_6	1286126	5415713	4.21	0	99
scaffold_6_region	1286126	5415713	4.21	0	99
scaffold_7	1265705	3727773	2.95	0	42
scaffold_7_region	1265705	3727773	2.95	0	42
scaffold_8	1247722	3393013	2.72	0	18
scaffold_8_region	1247722	3393013	2.72	0	18
scaffold_9	1034445	2860128	2.76	0	26
scaffold_9_region	1034445	2860128	2.76	0	26
scaffold_10	987275	2785165	2.82	0	31
scaffold_10_region	987275	2785165	2.82	0	31
scaffold_11	955579	2616591	2.74	0	23
scaffold_11_region	955579	2616591	2.74	0	23
scaffold_12	827188	2402758	2.90	0	15
scaffold_12_region	827188	2402758	2.90	0	15
scaffold_13	811507	2350517	2.90	0	14
scaffold_13_region	811507	2350517	2.90	0	14
scaffold_14	764887	2169966	2.84	0	34
scaffold_14_region	764887	2169966	2.84	0	34
scaffold_15	699649	1850199	2.64	0	17
scaffold_15_region	699649	1850199	2.64	0	17
scaffold_16	665637	1756515	2.64	0	37
scaffold_16_region	665637	1756515	2.64	0	37
scaffold_17	654850	2433067	3.72	0	18
scaffold_17_region	654850	2433067	3.72	0	18
scaffold_18	642743	1824349	2.84	0	118
scaffold_18_region	642743	1824349	2.84	0	118
scaffold_19	278999	769993	2.76	0	13
scaffold_19_region	278999	769993	2.76	0	13
scaffold_20	105456	826478	7.84	0	28
scaffold_20_region	105456	826478	7.84	0	28
scaffold_21	87937	9641725	109.64	0	236
scaffold_21_region	87937	9641725	109.64	0	236
scaffold_22	56127	580866	10.35	0	24
scaffold_22_region	56127	580866	10.35	0	24
scaffold_23	53108	571795	10.77	0	110
scaffold_23_region	53108	571795	10.77	0	110
total	20549002	71340970	3.47	0	236
total_region	20549002	71340970	3.47	0	236
