chrom	length	bases	mean	min	max
scaffold_1	2175785	537520452	247.05	0	3675
scaffold_1_region	2175785	537520452	247.05	0	3675
scaffold_2	1611863	380923796	236.33	0	59466
scaffold_2_region	1611863	380923796	236.33	0	59466
scaffold_3	1471132	369210547	250.97	0	4732
scaffold_3_region	1471132	369210547	250.97	0	4732
scaffold_4	1468900	362472737	246.76	0	265306
scaffold_4_region	1468900	362472737	246.76	0	265306
scaffold_5	1396382	330431807	236.63	0	2199
scaffold_5_region	1396382	330431807	236.63	0	2199
scaffold_6	1286126	310974190	241.79	0	44279
scaffold_6_region	1286126	310974190	241.79	0	44279
scaffold_7	1265705	315858952	249.55	0	137629
scaffold_7_region	1265705	315858952	249.55	0	137629
scaffold_8	1247722	295624630	236.93	0	870
scaffold_8_region	1247722	295624630	236.93	0	870
scaffold_9	1034445	243018447	234.93	0	14817
scaffold_9_region	1034445	243018447	234.93	0	14817
scaffold_10	987275	250404264	253.63	0	138640
scaffold_10_region	987275	250404264	253.63	0	138640
scaffold_11	955579	237870658	248.93	0	215650
scaffold_11_region	955579	237870658	248.93	0	215650
scaffold_12	827188	206929757	250.16	0	2000
scaffold_12_region	827188	206929757	250.16	0	2000
scaffold_13	811507	203308687	250.53	0	1041
scaffold_13_region	811507	203308687	250.53	0	1041
scaffold_14	764887	182902612	239.12	0	9510
scaffold_14_region	764887	182902612	239.12	0	9510
scaffold_15	699649	165231817	236.16	0	785
scaffold_15_region	699649	165231817	236.16	0	785
scaffold_16	665637	156968369	235.82	0	1694
scaffold_16_region	665637	156968369	235.82	0	1694
scaffold_17	654850	159996181	244.32	0	800
scaffold_17_region	654850	159996181	244.32	0	800
scaffold_18	642743	162839881	253.35	0	180854
scaffold_18_region	642743	162839881	253.35	0	180854
scaffold_19	278999	66338241	237.77	0	496
scaffold_19_region	278999	66338241	237.77	0	496
scaffold_20	105456	76305313	723.57	0	1626
scaffold_20_region	105456	76305313	723.57	0	1626
scaffold_21	87937	313601478	3566.21	2	6218
scaffold_21_region	87937	313601478	3566.21	2	6218
scaffold_22	56127	51950469	925.59	0	1418
scaffold_22_region	56127	51950469	925.59	0	1418
scaffold_23	53108	50026745	941.98	0	6417
scaffold_23_region	53108	50026745	941.98	0	6417
total	20549002	5430710030	264.28	0	265306
total_region	20549002	5430710030	264.28	0	265306
