chrom	length	bases	mean	min	max
scaffold_1	2175785	771523883	354.60	0	2404
scaffold_1_region	2175785	771523883	354.60	0	2404
scaffold_2	1611863	535498257	332.22	0	41812
scaffold_2_region	1611863	535498257	332.22	0	41812
scaffold_3	1471132	519512185	353.14	0	5963
scaffold_3_region	1471132	519512185	353.14	0	5963
scaffold_4	1468900	507945665	345.80	0	147587
scaffold_4_region	1468900	507945665	345.80	0	147587
scaffold_5	1396382	471722676	337.82	0	3728
scaffold_5_region	1396382	471722676	337.82	0	3728
scaffold_6	1286126	436510939	339.40	0	57091
scaffold_6_region	1286126	436510939	339.40	0	57091
scaffold_7	1265705	447287448	353.39	0	117010
scaffold_7_region	1265705	447287448	353.39	0	117010
scaffold_8	1247722	419778999	336.44	0	1185
scaffold_8_region	1247722	419778999	336.44	0	1185
scaffold_9	1034445	344359730	332.89	0	8879
scaffold_9_region	1034445	344359730	332.89	0	8879
scaffold_10	987275	350289131	354.80	0	90270
scaffold_10_region	987275	350289131	354.80	0	90270
scaffold_11	955579	327353860	342.57	0	138313
scaffold_11_region	955579	327353860	342.57	0	138313
scaffold_12	827188	291233157	352.08	0	1529
scaffold_12_region	827188	291233157	352.08	0	1529
scaffold_13	811507	288591020	355.62	0	1176
scaffold_13_region	811507	288591020	355.62	0	1176
scaffold_14	764887	263803364	344.89	0	6676
scaffold_14_region	764887	263803364	344.89	0	6676
scaffold_15	699649	236106822	337.46	0	1184
scaffold_15_region	699649	236106822	337.46	0	1184
scaffold_16	665637	217775605	327.17	0	2662
scaffold_16_region	665637	217775605	327.17	0	2662
scaffold_17	654850	225542351	344.42	0	890
scaffold_17_region	654850	225542351	344.42	0	890
scaffold_18	642743	223133137	347.16	0	121671
scaffold_18_region	642743	223133137	347.16	0	121671
scaffold_19	278999	93701858	335.85	0	1588
scaffold_19_region	278999	93701858	335.85	0	1588
scaffold_20	105456	65937550	625.26	0	1187
scaffold_20_region	105456	65937550	625.26	0	1187
scaffold_21	87937	325422580	3700.63	1	6588
scaffold_21_region	87937	325422580	3700.63	1	6588
scaffold_22	56127	44424934	791.51	0	1161
scaffold_22_region	56127	44424934	791.51	0	1161
scaffold_23	53108	42284140	796.19	0	4777
scaffold_23_region	53108	42284140	796.19	0	4777
total	20549002	7449739291	362.54	0	147587
total_region	20549002	7449739291	362.54	0	147587
