chrom	length	bases	mean	min	max
scaffold_1	2175785	218570167	100.46	0	1713
scaffold_1_region	2175785	218570167	100.46	0	1713
scaffold_2	1611863	159584545	99.01	0	459
scaffold_2_region	1611863	159584545	99.01	0	459
scaffold_3	1471132	143882032	97.80	0	525
scaffold_3_region	1471132	143882032	97.80	0	525
scaffold_4	1468900	142824849	97.23	0	571
scaffold_4_region	1468900	142824849	97.23	0	571
scaffold_5	1396382	138285737	99.03	0	692
scaffold_5_region	1396382	138285737	99.03	0	692
scaffold_6	1286126	127457289	99.10	0	14718
scaffold_6_region	1286126	127457289	99.10	0	14718
scaffold_7	1265705	131600293	103.97	0	411
scaffold_7_region	1265705	131600293	103.97	0	411
scaffold_8	1247722	118732194	95.16	0	267
scaffold_8_region	1247722	118732194	95.16	0	267
scaffold_9	1034445	104490403	101.01	0	502
scaffold_9_region	1034445	104490403	101.01	0	502
scaffold_10	987275	98156460	99.42	0	1111
scaffold_10_region	987275	98156460	99.42	0	1111
scaffold_11	955579	93279665	97.62	0	1466
scaffold_11_region	955579	93279665	97.62	0	1466
scaffold_12	827188	81896139	99.01	0	303
scaffold_12_region	827188	81896139	99.01	0	303
scaffold_13	811507	79640844	98.14	0	270
scaffold_13_region	811507	79640844	98.14	0	270
scaffold_14	764887	76751223	100.34	0	496
scaffold_14_region	764887	76751223	100.34	0	496
scaffold_15	699649	68371390	97.72	0	515
scaffold_15_region	699649	68371390	97.72	0	515
scaffold_16	665637	62970257	94.60	0	545
scaffold_16_region	665637	62970257	94.60	0	545
scaffold_17	654850	64077335	97.85	0	238
scaffold_17_region	654850	64077335	97.85	0	238
scaffold_18	642743	62823806	97.74	0	5106
scaffold_18_region	642743	62823806	97.74	0	5106
scaffold_19	278999	27333109	97.97	0	212
scaffold_19_region	278999	27333109	97.97	0	212
scaffold_20	105456	24968784	236.77	0	504
scaffold_20_region	105456	24968784	236.77	0	504
scaffold_21	87937	131475057	1495.11	0	3192
scaffold_21_region	87937	131475057	1495.11	0	3192
scaffold_22	56127	16939390	301.80	0	443
scaffold_22_region	56127	16939390	301.80	0	443
scaffold_23	53108	16447464	309.70	0	2466
scaffold_23_region	53108	16447464	309.70	0	2466
total	20549002	2190558432	106.60	0	14718
total_region	20549002	2190558432	106.60	0	14718
