chrom	length	bases	mean	min	max
scaffold_1	2175785	118456031	54.44	0	244
scaffold_1_region	2175785	118456031	54.44	0	244
scaffold_2	1611863	85696312	53.17	0	284
scaffold_2_region	1611863	85696312	53.17	0	284
scaffold_3	1471132	79361650	53.95	0	524
scaffold_3_region	1471132	79361650	53.95	0	524
scaffold_4	1468900	76737000	52.24	0	552
scaffold_4_region	1468900	76737000	52.24	0	552
scaffold_5	1396382	75026087	53.73	0	375
scaffold_5_region	1396382	75026087	53.73	0	375
scaffold_6	1286126	69615510	54.13	0	16444
scaffold_6_region	1286126	69615510	54.13	0	16444
scaffold_7	1265705	68100533	53.80	0	622
scaffold_7_region	1265705	68100533	53.80	0	622
scaffold_8	1247722	65108389	52.18	0	216
scaffold_8_region	1247722	65108389	52.18	0	216
scaffold_9	1034445	55264213	53.42	0	347
scaffold_9_region	1034445	55264213	53.42	0	347
scaffold_10	987275	54315728	55.02	0	337
scaffold_10_region	987275	54315728	55.02	0	337
scaffold_11	955579	51437305	53.83	0	2105
scaffold_11_region	955579	51437305	53.83	0	2105
scaffold_12	827188	47212404	57.08	0	496
scaffold_12_region	827188	47212404	57.08	0	496
scaffold_13	811507	44915983	55.35	0	176
scaffold_13_region	811507	44915983	55.35	0	176
scaffold_14	764887	41304676	54.00	0	387
scaffold_14_region	764887	41304676	54.00	0	387
scaffold_15	699649	37563463	53.69	0	197
scaffold_15_region	699649	37563463	53.69	0	197
scaffold_16	665637	36735079	55.19	0	615
scaffold_16_region	665637	36735079	55.19	0	615
scaffold_17	654850	35188151	53.73	0	181
scaffold_17_region	654850	35188151	53.73	0	181
scaffold_18	642743	34002697	52.90	0	4283
scaffold_18_region	642743	34002697	52.90	0	4283
scaffold_19	278999	15004007	53.78	0	120
scaffold_19_region	278999	15004007	53.78	0	120
scaffold_20	105456	14629026	138.72	0	498
scaffold_20_region	105456	14629026	138.72	0	498
scaffold_21	87937	103515701	1177.16	0	2121
scaffold_21_region	87937	103515701	1177.16	0	2121
scaffold_22	56127	10189405	181.54	0	431
scaffold_22_region	56127	10189405	181.54	0	431
scaffold_23	53108	9193862	173.12	0	1502
scaffold_23_region	53108	9193862	173.12	0	1502
total	20549002	1228573212	59.79	0	16444
total_region	20549002	1228573212	59.79	0	16444
