chrom	length	bases	mean	min	max
scaffold_1	2175785	382619752	175.85	0	2964
scaffold_1_region	2175785	382619752	175.85	0	2964
scaffold_2	1611863	278586110	172.83	0	769
scaffold_2_region	1611863	278586110	172.83	0	769
scaffold_3	1471132	252263187	171.48	0	920
scaffold_3_region	1471132	252263187	171.48	0	920
scaffold_4	1468900	248748654	169.34	0	1131
scaffold_4_region	1468900	248748654	169.34	0	1131
scaffold_5	1396382	241371914	172.86	0	1117
scaffold_5_region	1396382	241371914	172.86	0	1117
scaffold_6	1286126	223490710	173.77	0	47261
scaffold_6_region	1286126	223490710	173.77	0	47261
scaffold_7	1265705	229546661	181.36	0	747
scaffold_7_region	1265705	229546661	181.36	0	747
scaffold_8	1247722	206838925	165.77	0	432
scaffold_8_region	1247722	206838925	165.77	0	432
scaffold_9	1034445	181463816	175.42	0	806
scaffold_9_region	1034445	181463816	175.42	0	806
scaffold_10	987275	169327461	171.51	0	1603
scaffold_10_region	987275	169327461	171.51	0	1603
scaffold_11	955579	162837467	170.41	0	3916
scaffold_11_region	955579	162837467	170.41	0	3916
scaffold_12	827188	138622368	167.58	0	574
scaffold_12_region	827188	138622368	167.58	0	574
scaffold_13	811507	138884709	171.14	0	417
scaffold_13_region	811507	138884709	171.14	0	417
scaffold_14	764887	134120679	175.35	0	746
scaffold_14_region	764887	134120679	175.35	0	746
scaffold_15	699649	118128364	168.84	0	823
scaffold_15_region	699649	118128364	168.84	0	823
scaffold_16	665637	108737446	163.36	0	911
scaffold_16_region	665637	108737446	163.36	0	911
scaffold_17	654850	110889279	169.34	0	403
scaffold_17_region	654850	110889279	169.34	0	403
scaffold_18	642743	109724036	170.71	0	15996
scaffold_18_region	642743	109724036	170.71	0	15996
scaffold_19	278999	47223743	169.26	0	337
scaffold_19_region	278999	47223743	169.26	0	337
scaffold_20	105456	46875120	444.50	0	906
scaffold_20_region	105456	46875120	444.50	0	906
scaffold_21	87937	171448862	1949.68	0	4345
scaffold_21_region	87937	171448862	1949.68	0	4345
scaffold_22	56127	31928684	568.86	0	827
scaffold_22_region	56127	31928684	568.86	0	827
scaffold_23	53108	30979473	583.33	0	4369
scaffold_23_region	53108	30979473	583.33	0	4369
total	20549002	3764657420	183.20	0	47261
total_region	20549002	3764657420	183.20	0	47261
