chrom	length	bases	mean	min	max
scaffold_1	2175785	480806724	220.98	0	804
scaffold_1_region	2175785	480806724	220.98	0	804
scaffold_2	1611863	347183482	215.39	0	1004
scaffold_2_region	1611863	347183482	215.39	0	1004
scaffold_3	1471132	336200062	228.53	0	4938
scaffold_3_region	1471132	336200062	228.53	0	4938
scaffold_4	1468900	320956702	218.50	0	1912
scaffold_4_region	1468900	320956702	218.50	0	1912
scaffold_5	1396382	300736062	215.37	0	1286
scaffold_5_region	1396382	300736062	215.37	0	1286
scaffold_6	1286126	278852188	216.82	0	8346
scaffold_6_region	1286126	278852188	216.82	0	8346
scaffold_7	1265705	280459744	221.58	0	806
scaffold_7_region	1265705	280459744	221.58	0	806
scaffold_8	1247722	269197992	215.75	0	982
scaffold_8_region	1247722	269197992	215.75	0	982
scaffold_9	1034445	224887716	217.40	0	1404
scaffold_9_region	1034445	224887716	217.40	0	1404
scaffold_10	987275	218350224	221.16	0	2630
scaffold_10_region	987275	218350224	221.16	0	2630
scaffold_11	955579	203385464	212.84	0	1120
scaffold_11_region	955579	203385464	212.84	0	1120
scaffold_12	827188	186992580	226.06	0	518
scaffold_12_region	827188	186992580	226.06	0	518
scaffold_13	811507	181474182	223.63	0	804
scaffold_13_region	811507	181474182	223.63	0	804
scaffold_14	764887	168915894	220.84	0	1766
scaffold_14_region	764887	168915894	220.84	0	1766
scaffold_15	699649	149484654	213.66	0	850
scaffold_15_region	699649	149484654	213.66	0	850
scaffold_16	665637	142064744	213.43	0	1808
scaffold_16_region	665637	142064744	213.43	0	1808
scaffold_17	654850	144958418	221.36	0	600
scaffold_17_region	654850	144958418	221.36	0	600
scaffold_18	642743	140839830	219.12	0	3284
scaffold_18_region	642743	140839830	219.12	0	3284
scaffold_19	278999	60336262	216.26	0	604
scaffold_19_region	278999	60336262	216.26	0	604
scaffold_20	105456	38701544	366.99	0	838
scaffold_20_region	105456	38701544	366.99	0	838
scaffold_21	87937	284898780	3239.81	0	6814
scaffold_21_region	87937	284898780	3239.81	0	6814
scaffold_22	56127	26626560	474.40	0	904
scaffold_22_region	56127	26626560	474.40	0	904
scaffold_23	53108	28223772	531.44	0	7602
scaffold_23_region	53108	28223772	531.44	0	7602
total	20549002	4814533580	234.30	0	8346
total_region	20549002	4814533580	234.30	0	8346
