chrom	length	bases	mean	min	max
scaffold_1	2175785	257097100	118.16	0	3963
scaffold_1_region	2175785	257097100	118.16	0	3963
scaffold_2	1611863	174946159	108.54	0	50703
scaffold_2_region	1611863	174946159	108.54	0	50703
scaffold_3	1471132	165720209	112.65	0	5259
scaffold_3_region	1471132	165720209	112.65	0	5259
scaffold_4	1468900	170859069	116.32	0	207840
scaffold_4_region	1468900	170859069	116.32	0	207840
scaffold_5	1396382	151556043	108.53	0	2753
scaffold_5_region	1396382	151556043	108.53	0	2753
scaffold_6	1286126	143223329	111.36	0	32403
scaffold_6_region	1286126	143223329	111.36	0	32403
scaffold_7	1265705	149338308	117.99	0	84205
scaffold_7_region	1265705	149338308	117.99	0	84205
scaffold_8	1247722	142329630	114.07	0	640
scaffold_8_region	1247722	142329630	114.07	0	640
scaffold_9	1034445	109534593	105.89	0	15709
scaffold_9_region	1034445	109534593	105.89	0	15709
scaffold_10	987275	110620864	112.05	0	91263
scaffold_10_region	987275	110620864	112.05	0	91263
scaffold_11	955579	111038031	116.20	0	141607
scaffold_11_region	955579	111038031	116.20	0	141607
scaffold_12	827188	89705703	108.45	0	3052
scaffold_12_region	827188	89705703	108.45	0	3052
scaffold_13	811507	94115147	115.98	0	395
scaffold_13_region	811507	94115147	115.98	0	395
scaffold_14	764887	84550616	110.54	0	12854
scaffold_14_region	764887	84550616	110.54	0	12854
scaffold_15	699649	72592317	103.76	0	435
scaffold_15_region	699649	72592317	103.76	0	435
scaffold_16	665637	65691268	98.69	0	1343
scaffold_16_region	665637	65691268	98.69	0	1343
scaffold_17	654850	72620875	110.90	0	627
scaffold_17_region	654850	72620875	110.90	0	627
scaffold_18	642743	73423857	114.24	0	108729
scaffold_18_region	642743	73423857	114.24	0	108729
scaffold_19	278999	29416478	105.44	0	513
scaffold_19_region	278999	29416478	105.44	0	513
scaffold_20	105456	28733499	272.47	0	550
scaffold_20_region	105456	28733499	272.47	0	550
scaffold_21	87937	168496960	1916.11	0	3432
scaffold_21_region	87937	168496960	1916.11	0	3432
scaffold_22	56127	19429020	346.16	0	522
scaffold_22_region	56127	19429020	346.16	0	522
scaffold_23	53108	19003582	357.83	0	2961
scaffold_23_region	53108	19003582	357.83	0	2961
total	20549002	2504042657	121.86	0	207840
total_region	20549002	2504042657	121.86	0	207840
