chrom	length	bases	mean	min	max
scaffold_1	2175785	353847289	162.63	0	697
scaffold_1_region	2175785	353847289	162.63	0	697
scaffold_2	1611863	253521875	157.29	0	677
scaffold_2_region	1611863	253521875	157.29	0	677
scaffold_3	1471132	243996207	165.86	0	2906
scaffold_3_region	1471132	243996207	165.86	0	2906
scaffold_4	1468900	235911250	160.60	0	1016
scaffold_4_region	1468900	235911250	160.60	0	1016
scaffold_5	1396382	219724511	157.35	0	1793
scaffold_5_region	1396382	219724511	157.35	0	1793
scaffold_6	1286126	205849654	160.05	0	36703
scaffold_6_region	1286126	205849654	160.05	0	36703
scaffold_7	1265705	207107197	163.63	0	484
scaffold_7_region	1265705	207107197	163.63	0	484
scaffold_8	1247722	195701560	156.85	0	546
scaffold_8_region	1247722	195701560	156.85	0	546
scaffold_9	1034445	164052015	158.59	0	571
scaffold_9_region	1034445	164052015	158.59	0	571
scaffold_10	987275	161256880	163.34	0	1288
scaffold_10_region	987275	161256880	163.34	0	1288
scaffold_11	955579	153578787	160.72	0	3303
scaffold_11_region	955579	153578787	160.72	0	3303
scaffold_12	827188	135578860	163.90	0	347
scaffold_12_region	827188	135578860	163.90	0	347
scaffold_13	811507	137128132	168.98	0	534
scaffold_13_region	811507	137128132	168.98	0	534
scaffold_14	764887	125535918	164.12	0	651
scaffold_14_region	764887	125535918	164.12	0	651
scaffold_15	699649	110335246	157.70	0	494
scaffold_15_region	699649	110335246	157.70	0	494
scaffold_16	665637	103222137	155.07	0	1323
scaffold_16_region	665637	103222137	155.07	0	1323
scaffold_17	654850	108310829	165.40	0	445
scaffold_17_region	654850	108310829	165.40	0	445
scaffold_18	642743	104368841	162.38	0	11821
scaffold_18_region	642743	104368841	162.38	0	11821
scaffold_19	278999	44341651	158.93	0	346
scaffold_19_region	278999	44341651	158.93	0	346
scaffold_20	105456	43639757	413.82	0	968
scaffold_20_region	105456	43639757	413.82	0	968
scaffold_21	87937	191897738	2182.22	0	3885
scaffold_21_region	87937	191897738	2182.22	0	3885
scaffold_22	56127	29707413	529.29	0	960
scaffold_22_region	56127	29707413	529.29	0	960
scaffold_23	53108	28947039	545.06	0	3820
scaffold_23_region	53108	28947039	545.06	0	3820
total	20549002	3557560786	173.13	0	36703
total_region	20549002	3557560786	173.13	0	36703
